D:\BE Project\IMG\center_2022_11_21_15_38_45_957.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_45_957.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_45_957.jpg, -0.076239, 1, 0, 30.19091
D:\BE Project\IMG\center_2022_11_21_15_38_46_068.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_068.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_068.jpg, 0, 1, 0, 30.18984
D:\BE Project\IMG\center_2022_11_21_15_38_46_182.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_182.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_182.jpg, 0, 1, 0, 30.19078
D:\BE Project\IMG\center_2022_11_21_15_38_46_299.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_299.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_299.jpg, -0.350289, 1, 0, 30.16493
D:\BE Project\IMG\center_2022_11_21_15_38_46_412.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_412.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_412.jpg, -0.01230032, 1, 0, 30.18999
D:\BE Project\IMG\center_2022_11_21_15_38_46_524.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_524.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_524.jpg, 0, 1, 0, 30.1901
D:\BE Project\IMG\center_2022_11_21_15_38_46_644.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_644.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_644.jpg, 0, 1, 0, 30.18997
D:\BE Project\IMG\center_2022_11_21_15_38_46_754.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_754.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_754.jpg, 0, 1, 0, 30.19028
D:\BE Project\IMG\center_2022_11_21_15_38_46_862.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_862.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_862.jpg, -0.1126932, 1, 0, 30.18711
D:\BE Project\IMG\center_2022_11_21_15_38_46_968.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_46_968.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_46_968.jpg, -0.1140045, 1, 0, 30.18988
D:\BE Project\IMG\center_2022_11_21_15_38_47_076.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_076.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_076.jpg, 0, 1, 0, 30.19001
D:\BE Project\IMG\center_2022_11_21_15_38_47_183.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_183.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_183.jpg, 0, 1, 0, 30.19028
D:\BE Project\IMG\center_2022_11_21_15_38_47_287.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_287.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_287.jpg, 0, 1, 0, 30.19031
D:\BE Project\IMG\center_2022_11_21_15_38_47_391.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_391.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_391.jpg, 0, 1, 0, 30.19031
D:\BE Project\IMG\center_2022_11_21_15_38_47_496.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_496.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_496.jpg, 0, 1, 0, 30.1903
D:\BE Project\IMG\center_2022_11_21_15_38_47_605.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_605.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_605.jpg, 0, 1, 0, 30.19031
D:\BE Project\IMG\center_2022_11_21_15_38_47_715.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_715.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_715.jpg, -0.07033201, 1, 0, 30.18867
D:\BE Project\IMG\center_2022_11_21_15_38_47_822.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_822.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_822.jpg, -0.07689272, 1, 0, 30.1902
D:\BE Project\IMG\center_2022_11_21_15_38_47_935.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_47_935.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_47_935.jpg, 0, 1, 0, 30.19018
D:\BE Project\IMG\center_2022_11_21_15_38_48_051.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_051.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_051.jpg, 0, 1, 0, 30.18977
D:\BE Project\IMG\center_2022_11_21_15_38_48_170.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_170.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_170.jpg, 0, 1, 0, 30.19
D:\BE Project\IMG\center_2022_11_21_15_38_48_289.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_289.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_289.jpg, 0, 1, 0, 30.18989
D:\BE Project\IMG\center_2022_11_21_15_38_48_412.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_412.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_412.jpg, -0.0326058, 1, 0, 30.18992
D:\BE Project\IMG\center_2022_11_21_15_38_48_528.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_528.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_528.jpg, 0, 1, 0, 30.18986
D:\BE Project\IMG\center_2022_11_21_15_38_48_643.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_643.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_643.jpg, 0, 1, 0, 30.19008
D:\BE Project\IMG\center_2022_11_21_15_38_48_761.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_761.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_761.jpg, 0, 1, 0, 30.19004
D:\BE Project\IMG\center_2022_11_21_15_38_48_880.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_880.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_880.jpg, 0, 1, 0, 30.19008
D:\BE Project\IMG\center_2022_11_21_15_38_48_994.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_48_994.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_48_994.jpg, -0.3421527, 1, 0, 30.16264
D:\BE Project\IMG\center_2022_11_21_15_38_49_109.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_109.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_109.jpg, 0, 1, 0, 30.18885
D:\BE Project\IMG\center_2022_11_21_15_38_49_220.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_220.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_220.jpg, 0, 1, 0, 30.19008
D:\BE Project\IMG\center_2022_11_21_15_38_49_334.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_334.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_334.jpg, 0, 1, 0, 30.1903
D:\BE Project\IMG\center_2022_11_21_15_38_49_439.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_439.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_439.jpg, 0, 1, 0, 30.19034
D:\BE Project\IMG\center_2022_11_21_15_38_49_541.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_541.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_541.jpg, 0, 1, 0, 30.19033
D:\BE Project\IMG\center_2022_11_21_15_38_49_645.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_645.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_645.jpg, 0, 1, 0, 30.1903
D:\BE Project\IMG\center_2022_11_21_15_38_49_768.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_768.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_768.jpg, 0, 1, 0, 30.19043
D:\BE Project\IMG\center_2022_11_21_15_38_49_886.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_49_886.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_49_886.jpg, 0, 1, 0, 30.19029
D:\BE Project\IMG\center_2022_11_21_15_38_50_005.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_005.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_005.jpg, 0, 1, 0, 30.19029
D:\BE Project\IMG\center_2022_11_21_15_38_50_125.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_125.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_125.jpg, 0, 0.8644186, 0, 30.16938
D:\BE Project\IMG\center_2022_11_21_15_38_50_224.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_224.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_224.jpg, 0, 0.5631995, 0, 30.08963
D:\BE Project\IMG\center_2022_11_21_15_38_50_339.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_339.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_339.jpg, 0, 0.2169682, 0, 30.00485
D:\BE Project\IMG\center_2022_11_21_15_38_50_455.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_455.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_455.jpg, 0, 0, 0, 29.7177
D:\BE Project\IMG\center_2022_11_21_15_38_50_568.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_568.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_568.jpg, 0, 0, 0, 29.41945
D:\BE Project\IMG\center_2022_11_21_15_38_50_671.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_671.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_671.jpg, 0, 0, 0, 29.12422
D:\BE Project\IMG\center_2022_11_21_15_38_50_783.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_783.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_783.jpg, 0, 0, 0, 28.7741
D:\BE Project\IMG\center_2022_11_21_15_38_50_895.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_50_895.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_50_895.jpg, 0, 0, 0, 28.42831
D:\BE Project\IMG\center_2022_11_21_15_38_51_013.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_013.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_013.jpg, 0.0699273, 0.3501714, 0, 28.38069
D:\BE Project\IMG\center_2022_11_21_15_38_51_125.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_125.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_125.jpg, 0.4099338, 0.6901779, 0, 28.62135
D:\BE Project\IMG\center_2022_11_21_15_38_51_239.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_239.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_239.jpg, 0.07111498, 1, 0, 29.49521
D:\BE Project\IMG\center_2022_11_21_15_38_51_349.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_349.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_349.jpg, 0, 1, 0, 30.1914
D:\BE Project\IMG\center_2022_11_21_15_38_51_455.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_455.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_455.jpg, 0, 1, 0, 30.19017
D:\BE Project\IMG\center_2022_11_21_15_38_51_568.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_568.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_568.jpg, 0, 1, 0, 30.19053
D:\BE Project\IMG\center_2022_11_21_15_38_51_678.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_678.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_678.jpg, 0, 1, 0, 30.19025
D:\BE Project\IMG\center_2022_11_21_15_38_51_786.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_786.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_786.jpg, 0.3246276, 1, 0, 30.16383
D:\BE Project\IMG\center_2022_11_21_15_38_51_891.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_891.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_891.jpg, 0.4045212, 0.6852814, 0, 30.10131
D:\BE Project\IMG\center_2022_11_21_15_38_51_998.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_51_998.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_51_998.jpg, 0.08278678, 0.363547, 0, 30.04068
D:\BE Project\IMG\center_2022_11_21_15_38_52_108.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_108.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_108.jpg, 0, 0.03554858, 0, 29.91579
D:\BE Project\IMG\center_2022_11_21_15_38_52_210.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_210.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_210.jpg, 0, 0, 0, 29.61651
D:\BE Project\IMG\center_2022_11_21_15_38_52_314.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_314.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_314.jpg, 0, 0, 0, 29.25785
D:\BE Project\IMG\center_2022_11_21_15_38_52_416.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_416.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_416.jpg, 0, 0, 0, 28.96344
D:\BE Project\IMG\center_2022_11_21_15_38_52_517.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_517.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_517.jpg, 0, 0.1743681, 0, 28.72511
D:\BE Project\IMG\center_2022_11_21_15_38_52_618.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_618.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_618.jpg, 0.1752969, 0.4791621, 0, 28.82678
D:\BE Project\IMG\center_2022_11_21_15_38_52_721.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_721.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_721.jpg, 0.3722766, 0.5626356, 0, 29.13208
D:\BE Project\IMG\center_2022_11_21_15_38_52_839.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_839.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_839.jpg, 0.01698896, 0.207348, 0, 29.32973
D:\BE Project\IMG\center_2022_11_21_15_38_52_942.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_52_942.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_52_942.jpg, 0, 0, 0, 29.10728
D:\BE Project\IMG\center_2022_11_21_15_38_53_041.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_041.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_041.jpg, 0, 0, 0, 28.81434
D:\BE Project\IMG\center_2022_11_21_15_38_53_159.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_159.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_159.jpg, 0.1638738, 0, 0, 28.45946
D:\BE Project\IMG\center_2022_11_21_15_38_53_263.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_263.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_263.jpg, 0.4756866, 0, 0, 28.03442
D:\BE Project\IMG\center_2022_11_21_15_38_53_377.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_377.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_377.jpg, 0.1349931, 0, 0, 27.66728
D:\BE Project\IMG\center_2022_11_21_15_38_53_489.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_489.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_489.jpg, 0.1044273, 0, 0, 27.38367
D:\BE Project\IMG\center_2022_11_21_15_38_53_598.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_598.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_598.jpg, 0.4820667, 0, 0, 26.942
D:\BE Project\IMG\center_2022_11_21_15_38_53_715.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_715.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_715.jpg, 0.8308944, 0, 0, 26.23321
D:\BE Project\IMG\center_2022_11_21_15_38_53_831.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_831.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_831.jpg, 1, 0, 0, 25.51971
D:\BE Project\IMG\center_2022_11_21_15_38_53_950.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_53_950.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_53_950.jpg, 1, 0, 0, 24.85414
D:\BE Project\IMG\center_2022_11_21_15_38_54_052.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_052.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_052.jpg, 0.6897623, 0, 0, 24.5519
D:\BE Project\IMG\center_2022_11_21_15_38_54_160.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_160.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_160.jpg, 0.3665128, 0.1940916, 0, 24.4548
D:\BE Project\IMG\center_2022_11_21_15_38_54_268.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_268.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_268.jpg, 0.04342932, 0.5171751, 0, 24.65126
D:\BE Project\IMG\center_2022_11_21_15_38_54_377.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_377.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_377.jpg, -0.124242, 0.8446044, 0, 25.29649
D:\BE Project\IMG\center_2022_11_21_15_38_54_482.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_482.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_482.jpg, -0.4386021, 1, 0, 26.05882
D:\BE Project\IMG\center_2022_11_21_15_38_54_595.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_595.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_595.jpg, -0.1007286, 1, 0, 27.15934
D:\BE Project\IMG\center_2022_11_21_15_38_54_702.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_702.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_702.jpg, 0, 1, 0, 28.08471
D:\BE Project\IMG\center_2022_11_21_15_38_54_809.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_809.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_809.jpg, 0.188493, 1, 0, 28.98711
D:\BE Project\IMG\center_2022_11_21_15_38_54_916.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_54_916.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_54_916.jpg, 0.2650257, 1, 0, 29.94489
D:\BE Project\IMG\center_2022_11_21_15_38_55_024.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_024.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_024.jpg, 0, 1, 0, 30.18748
D:\BE Project\IMG\center_2022_11_21_15_38_55_131.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_131.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_131.jpg, 0, 1, 0, 30.19051
D:\BE Project\IMG\center_2022_11_21_15_38_55_238.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_238.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_238.jpg, 0, 1, 0, 30.19016
D:\BE Project\IMG\center_2022_11_21_15_38_55_345.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_345.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_345.jpg, 0.3201285, 1, 0, 30.16611
D:\BE Project\IMG\center_2022_11_21_15_38_55_452.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_452.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_452.jpg, 0.2676711, 1, 0, 30.18863
D:\BE Project\IMG\center_2022_11_21_15_38_55_561.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_561.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_561.jpg, 0, 1, 0, 30.18762
D:\BE Project\IMG\center_2022_11_21_15_38_55_670.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_670.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_670.jpg, 0, 1, 0, 30.1902
D:\BE Project\IMG\center_2022_11_21_15_38_55_780.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_780.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_780.jpg, 0, 1, 0, 30.19104
D:\BE Project\IMG\center_2022_11_21_15_38_55_891.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_55_891.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_55_891.jpg, 0, 1, 0, 30.19055
D:\BE Project\IMG\center_2022_11_21_15_38_56_003.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_003.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_003.jpg, 0, 1, 0, 30.1905
D:\BE Project\IMG\center_2022_11_21_15_38_56_113.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_113.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_113.jpg, 0, 1, 0, 30.18974
D:\BE Project\IMG\center_2022_11_21_15_38_56_221.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_221.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_221.jpg, 0, 1, 0, 30.19033
D:\BE Project\IMG\center_2022_11_21_15_38_56_335.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_335.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_335.jpg, 0, 1, 0, 30.18988
D:\BE Project\IMG\center_2022_11_21_15_38_56_444.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_444.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_444.jpg, 0.1892745, 1, 0, 30.18023
D:\BE Project\IMG\center_2022_11_21_15_38_56_552.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_552.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_552.jpg, 0, 1, 0, 30.19027
D:\BE Project\IMG\center_2022_11_21_15_38_56_665.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_665.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_665.jpg, 0, 1, 0, 30.19031
D:\BE Project\IMG\center_2022_11_21_15_38_56_775.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_775.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_775.jpg, 0, 1, 0, 30.19031
D:\BE Project\IMG\center_2022_11_21_15_38_56_884.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_884.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_884.jpg, 0, 1, 0, 30.19032
D:\BE Project\IMG\center_2022_11_21_15_38_56_997.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_56_997.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_56_997.jpg, 0.1201347, 1, 0, 30.18649
D:\BE Project\IMG\center_2022_11_21_15_38_57_107.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_107.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_107.jpg, 0.06789511, 1, 0, 30.19122
D:\BE Project\IMG\center_2022_11_21_15_38_57_218.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_218.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_218.jpg, 0, 1, 0, 30.19009
D:\BE Project\IMG\center_2022_11_21_15_38_57_328.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_328.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_328.jpg, 0, 1, 0, 30.19027
D:\BE Project\IMG\center_2022_11_21_15_38_57_438.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_438.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_438.jpg, 0, 1, 0, 30.19029
D:\BE Project\IMG\center_2022_11_21_15_38_57_548.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_548.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_548.jpg, 0, 1, 0, 30.19029
D:\BE Project\IMG\center_2022_11_21_15_38_57_656.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_656.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_656.jpg, 0, 1, 0, 30.19018
D:\BE Project\IMG\center_2022_11_21_15_38_57_768.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_768.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_768.jpg, 0.1226619, 1, 0, 30.18609
D:\BE Project\IMG\center_2022_11_21_15_38_57_879.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_879.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_879.jpg, 0.1132863, 1, 0, 30.19047
D:\BE Project\IMG\center_2022_11_21_15_38_57_990.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_57_990.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_57_990.jpg, 0, 1, 0, 30.1897
D:\BE Project\IMG\center_2022_11_21_15_38_58_105.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_105.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_105.jpg, 0, 1, 0, 30.19027
D:\BE Project\IMG\center_2022_11_21_15_38_58_220.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_220.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_220.jpg, 0, 1, 0, 30.19022
D:\BE Project\IMG\center_2022_11_21_15_38_58_330.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_330.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_330.jpg, 0, 1, 0, 30.19024
D:\BE Project\IMG\center_2022_11_21_15_38_58_443.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_443.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_443.jpg, 0, 1, 0, 30.19028
D:\BE Project\IMG\center_2022_11_21_15_38_58_558.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_558.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_558.jpg, 0, 1, 0, 30.19032
D:\BE Project\IMG\center_2022_11_21_15_38_58_668.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_668.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_668.jpg, 0, 1, 0, 30.19026
D:\BE Project\IMG\center_2022_11_21_15_38_58_780.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_780.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_780.jpg, 0, 1, 0, 30.19035
D:\BE Project\IMG\center_2022_11_21_15_38_58_891.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_58_891.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_58_891.jpg, 0, 1, 0, 30.19029
D:\BE Project\IMG\center_2022_11_21_15_38_59_006.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_59_006.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_59_006.jpg, 0, 1, 0, 30.19026
D:\BE Project\IMG\center_2022_11_21_15_38_59_116.jpg, D:\BE Project\IMG\left_2022_11_21_15_38_59_116.jpg, D:\BE Project\IMG\right_2022_11_21_15_38_59_116.jpg, 0, 1, 0, 30.19026
